Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km),Latitude,Longitude
405.99,medium density,single_storey,2,No,walled,relatively new,35.71428571,52974.21429,4,2.081460994,1.725752743,4.141548892,0.262963625,-17.810023845412886,30.980247618798852
447.02,medium density,single_storey,2,No,walled,relatively new,57.14285714,64016.95714,4,2.084130521,1.728043846,4.135150314,0.250477021,-17.759501873920637,31.07248304300532
409.87,medium density,single_storey,1,No,walled,relatively new,57.14285714,61891.68571,3,2.13193519,1.776151141,4.093041654,0.243799293,-17.800478234717644,31.00701944000706
408.24,medium density,single_storey,2,No,walled,relatively new,35.71428571,53027.77143,3,2.114292503,1.757807423,4.102304148,0.22574097,-17.834914768885543,31.028978387740786
401.23,medium density,single_storey,1,No,walled,relatively new,57.14285714,61346.92857,6,2.116401147,1.759528845,4.096099853,0.211595635,-17.79827223898809,31.029662820382104
400.19,medium density,single_storey,1,No,fenced,relatively new,35.71428571,52612.74286,6,2.096814313,1.738960925,4.103933628,0.261350688,-17.834095199459043,31.035657472790778
410.94,medium density,single_storey,1,No,walled,relatively new,35.71428571,52927.81429,2,2.071718367,1.713153388,4.119898475,0.176275101,-17.77054388728272,31.10315980410495
401.39,medium density,single_storey,2,No,walled,relatively new,57.14285714,61186.78571,3,2.066876256,1.709458496,4.137582267,0.217642863,-17.839707584936406,31.09386483404063
417.83,medium density,single_storey,1,No,walled,old,57.14285714,62112.26429,2,2.034314245,1.677026506,4.17023078,0.242465113,-17.777205894571722,30.998603670182444
417.61,medium density,single_storey,2,No,walled,old,57.14285714,62085.49286,5,2.035590531,1.677367269,4.158877093,0.214527763,-17.751622192631864,31.01086793836245
412.03,medium density,single_storey,1,No,walled,old,28.57142857,49658.20714,3,2.002201305,1.644163345,4.193214583,0.246037266,-17.750890182739948,31.10903488046536
417.88,medium density,single_storey,1,No,walled,old,57.14285714,61757.22143,3,1.964420238,1.606689053,4.232913858,0.284280984,-17.79654423896148,30.952527245832734
594.93,medium density,single_storey,1,No,walled,old,64.28571429,71805.97143,3,1.934489177,1.577044916,4.264620975,0.063911879,-17.7880397870033,31.112584600165324
423.53,medium density,single_storey,1,No,walled,old,57.14285714,61806.81429,4,1.977910374,1.621139029,4.2294957,0.295709612,-17.80197085956062,31.013760373639574
404.67,medium density,single_storey,1,No,walled,old,57.14285714,60665.25714,4,2.003742694,1.646753439,4.202609474,0.271697033,-17.81917663482068,31.042966644762462
412.02,medium density,single_storey,1,No,walled,old,35.71428571,52200.14286,4,1.94621054,1.58981439,4.263361825,0.327705885,-17.765767470028262,31.143985806080558
396.78,medium density,single_storey,1,No,walled,old,57.14285714,60119.89286,3,1.916968881,1.558402702,4.270256584,0.040132966,-17.847140058931263,31.089046856240298
423.73,medium density,single_storey,1,No,walled,old,57.14285714,61567.32143,3,1.951562664,1.592741133,4.233799592,0.019976407,-17.767692060337676,30.995662111582607
421.23,medium density,single_storey,2,No,walled,old,57.14285714,61325.10714,3,2.0244215,1.665190061,4.157786392,0.059289201,-17.79071830245749,31.07794685391689
401.82,medium density,single_storey,1,No,walled,old,35.71428571,51588.23571,4,2.00684526,1.646984978,4.16638094,0.201759882,-17.783887824459384,31.016294138760212
401.48,medium density,single_storey,1,No,walled,old,57.14285714,60145.52857,5,1.888222731,1.529820504,4.299895274,0.338750692,-17.767674299596994,31.090058243560584
408.17,medium density,single_storey,3,No,walled,old,35.71428571,51657.00714,3,1.84811166,1.489023256,4.331893987,0.367143171,-17.814315740429752,31.00146531380789
408.24,medium density,single_storey,1,No,walled,relatively new,35.71428571,51610.02857,3,1.881802519,1.522771091,4.299566427,0.061746383,-17.767969640139945,30.96724647146647
424.15,medium density,single_storey,2,No,walled,relatively new,35.71428571,52161.0,3,1.966690985,1.60718915,4.21087001,0.032255815,-17.770946938949688,31.07993520135349
400.2,medium density,single_storey,2,No,walled,relatively new,57.14285714,59866.75,4,1.939034721,1.579726097,4.240394504,0.010470398,-17.75634780099995,31.09414613205014
417.17,medium density,single_storey,1,No,walled,relatively new,57.14285714,60635.85714,3,1.907401207,1.548207698,4.272719113,0.035959303,-17.761139649186273,30.996866707839803
405.01,medium density,single_storey,1,No,walled,relatively new,35.71428571,51213.82857,4,2.05569586,1.696384822,4.126162683,0.348721237,-17.778082580124774,31.074395477974655
412.73,medium density,single_storey,2,No,walled,relatively new,57.14285714,60315.22143,4,2.040198844,1.680323031,4.133286057,0.394385976,-17.838562567223306,31.0614567885381
400.2,medium density,single_storey,1,No,walled,relatively new,35.71428571,50939.77857,3,1.994778958,1.634581034,4.172475287,0.213311202,-17.779815377502086,31.10066819092606
411.16,medium density,single_storey,1,No,walled,relatively new,57.14285714,60015.75,5,2.103914666,1.744273043,4.074244742,0.346656615,-17.82474611349667,31.094359620875412
405.53,medium density,single_storey,2,No,walled,relatively new,57.14285714,59620.98571,4,2.003278471,1.642898313,4.159149488,0.479501701,-17.841899012711522,31.125048724923207
405.0,medium density,single_storey,2,No,walled,relatively new,57.14285714,59477.87857,4,2.08186342,1.72145595,4.078226437,0.153509563,-17.843949148417344,31.05027098713335
409.57,medium density,single_storey,2,No,walled,relatively new,57.14285714,59693.92857,5,1.406201085,1.049369456,4.778980917,0.698810428,-17.826486361269033,31.06691109637374
417.14,medium density,single_storey,2,No,walled,relatively new,57.14285714,60078.8,3,1.518699307,1.162507292,4.674377212,0.710039103,-17.770328992537706,30.998732836485832
602.09,medium density,single_storey,2,No,walled,relatively new,28.57142857,51208.55714,4,1.895052002,1.534718052,4.268217496,0.315262477,-17.75153018142169,30.96828140265194
450.13,medium density,single_storey,2,No,walled,relatively new,35.71428571,52174.30714,3,0.982389942,0.635020926,5.216766004,0.269910911,-17.84797158302769,30.97684539292433
439.9,medium density,single_storey,2,No,walled,relatively new,35.71428571,51769.8,2,0.973092828,0.614715283,5.193629504,1.043756119,-17.848657062706113,30.979474610592536
438.18,medium density,single_storey,2,No,walled,relatively new,57.14285714,61051.73571,4,1.432327739,1.074973203,4.724078093,0.788206147,-17.84471451710532,31.031948600267455
637.65,medium density,single_storey,1,No,walled,relatively new,64.28571429,76960.04286,4,1.60747965,1.251467307,4.552664447,0.100193303,-17.826198232412068,31.01509953489454
404.45,medium density,single_storey,1,Yes,walled,relatively new,35.71428571,50281.75,2,1.41919547,1.070635975,4.809293819,0.852107619,-17.75864940573478,31.106475473659053
417.5,medium density,single_storey,1,No,walled,relatively new,57.14285714,46239.82857,4,1.371505843,1.032676522,4.896455079,0.123832714,-17.799428174641157,31.073492238318416
401.68,medium density,single_storey,2,No,fenced,relatively new,35.71428571,50009.5,5,1.358467698,1.019555482,4.907469896,0.136273863,-17.772399232175975,31.002204411838086
404.45,medium density,single_storey,1,No,walled,relatively new,35.71428571,50074.53571,5,1.347655362,1.009825639,4.921464921,0.148956835,-17.8139710628772,31.040357135527543
402.84,medium density,single_storey,1,No,walled,relatively new,28.57142857,47061.42857,3,1.344859427,1.008445112,4.929802144,0.155342227,-17.793456552381972,30.98540268683292
405.0,medium density,single_storey,2,No,walled,relatively new,35.71428571,49946.52857,2,1.388290383,1.047986385,4.875300513,0.104870304,-17.78462589688132,31.109105763263102
408.21,medium density,single_storey,2,No,walled,relatively new,35.71428571,50047.43571,4,1.416938945,1.07462744,4.840912014,0.075877347,-17.81848101422741,31.09171369308452
399.6,medium density,single_storey,1,No,walled,relatively new,57.14285714,58285.30714,4,1.391399348,1.049855326,4.867025043,0.10100895,-17.779067395997004,31.121226107388253
417.67,medium density,single_storey,1,No,walled,relatively new,57.14285714,59297.52143,6,2.065259115,1.349816567,4.514042756,1.511803258,-17.77656485318534,30.95579516064492
414.62,medium density,single_storey,1,No,fenced,relatively new,35.71428571,50238.40714,2,2.083506246,1.363102946,4.521918799,1.495202906,-17.830783512945313,30.990806362592743
409.88,medium density,single_storey,1,No,fenced,relatively new,57.14285714,58815.89286,6,2.115908987,1.388241576,4.538104823,1.465392487,-17.798024172619716,31.081005234421312
413.42,medium density,single_storey,1,No,walled,relatively new,35.71428571,49991.02857,4,1.997861557,1.255428485,4.411078323,1.594086984,-17.838953930282873,30.955912884588567
414.39,medium density,single_storey,2,No,walled,relatively new,35.71428571,49991.82857,4,2.001934126,1.273749862,4.43802274,1.582354786,-17.772938074058377,30.954382245065435
423.06,medium density,single_storey,1,No,walled,relatively new,35.71428571,50290.97857,3,2.046712794,1.315425898,4.471828397,0.112393792,-17.844199782553183,30.969121384949784
405.02,medium density,single_storey,2,No,walled,relatively new,35.71428571,49584.12143,4,2.001555501,1.283367748,4.453786268,1.57819914,-17.844145576780896,30.969995565944338
410.94,medium density,single_storey,3,No,walled,relatively new,35.71428571,49775.99286,4,1.995969798,1.232315568,4.373449957,1.609699116,-17.831909207175908,31.122976724117287
413.27,medium density,single_storey,1,No,walled,relatively new,35.71428571,49855.05714,3,1.997417615,1.226987595,4.362856379,0.062473869,-17.843025940076505,31.055462308839264
420.08,medium density,single_storey,1,No,walled,relatively new,35.71428571,49824.92143,3,2.040761704,1.284509728,4.424331318,0.053636508,-17.761286461302646,31.098566873120955
416.08,medium density,single_storey,3,No,walled,relatively new,28.57142857,46669.5,3,2.091194429,1.349081319,4.492031648,0.101393061,-17.83427781719756,31.047514970388548
401.75,medium density,single_storey,2,No,walled,relatively new,35.71428571,49128.70714,3,2.040806199,1.272374829,4.402964759,0.02770614,-17.803261656840498,31.082656860144443
443.06,medium density,single_storey,1,No,walled,relatively new,57.14285714,60047.13571,6,2.091852889,1.330490273,4.458838257,0.058671117,-17.8266123552021,31.10441843236179
417.91,medium density,single_storey,2,No,walled,relatively new,57.14285714,58530.44286,6,2.092114986,1.319133461,4.43804015,0.03809282,-17.81841673741981,30.972858183361613
409.3,medium density,single_storey,1,No,walled,relatively new,57.14285714,57939.43571,3,2.090675382,1.30998886,4.422608392,0.031059737,-17.803830573128106,30.976817257004637
416.61,medium density,single_storey,2,No,walled,relatively new,35.71428571,49353.42143,4,2.040959776,1.253096946,4.367808324,0.033877175,-17.758270546034638,31.133093513956194
408.24,medium density,single_storey,2,No,walled,relatively new,35.71428571,49006.76429,4,2.1426121,1.393883975,4.524773399,0.123698444,-17.815140506655396,30.96331157798351
410.98,medium density,single_storey,2,No,walled,relatively new,35.71428571,49100.2,3,2.140423109,1.383426922,4.50810723,0.107222999,-17.83155967763787,30.960363832911014
410.37,medium density,single_storey,2,No,walled,relatively new,57.14285714,57797.05,5,2.141017542,1.373120669,4.488738788,1.465474616,-17.832816963864165,31.052802459645587
419.85,medium density,single_storey,1,No,walled,relatively new,35.71428571,49324.36429,3,2.138703395,1.361668783,4.469774232,1.475472494,-17.849215429468316,30.96807270301365
611.46,medium density,single_storey,1,No,walled,relatively new,64.28571429,73637.42857,4,1.997405339,1.213326483,4.338534668,0.068106669,-17.839309550765645,31.070077047269354
413.32,medium density,single_storey,3,No,fenced,relatively new,35.71428571,49064.30714,3,1.997037013,1.205998208,4.325559211,0.077171205,-17.80944093839967,30.9995016673694
420.94,medium density,single_storey,1,No,walled,relatively new,35.71428571,49255.51429,4,2.161408358,1.424383103,4.56161597,1.423779473,-17.846416827675714,31.140171897219037
409.86,medium density,single_storey,1,No,walled,relatively new,57.14285714,57626.77857,4,2.13842994,1.347376187,4.442793376,1.488868123,-17.828112526914595,31.09619299792171
492.47,medium density,single_storey,3,No,walled,relatively new,35.71428571,51750.86429,6,2.090803279,1.298777588,4.401350083,0.042753833,-17.75394596544237,31.050128691192846
420.89,medium density,single_storey,1,No,walled,relatively new,57.14285714,58179.21429,5,2.09094215,1.29195771,4.388078907,0.056819083,-17.83694442107752,31.03020281393205
404.99,medium density,single_storey,2,No,walled,relatively new,57.14285714,57232.38571,4,1.996380438,1.193182062,4.302413645,0.09889607,-17.80307516840479,31.030548945051056
423.06,medium density,single_storey,1,No,walled,relatively new,35.71428571,49187.96429,4,1.995460117,1.183637026,4.285246828,0.117435997,-17.819583984030526,31.040877426119167
423.06,medium density,single_storey,1,No,walled,relatively new,35.71428571,49106.92857,3,2.039870874,1.224041464,4.313375096,0.102850693,-17.828665040954842,31.14356755247829
417.68,medium density,single_storey,2,No,walled,relatively new,57.14285714,57843.32143,3,2.007846876,1.176475673,4.256556469,1.663197662,-17.811253149888493,31.093674951613973
400.22,medium density,single_storey,2,No,walled,relatively new,57.14285714,56834.36429,3,2.035497987,1.201362121,4.272820094,1.639796176,-17.771047571108944,30.956127980844585
417.7,medium density,single_storey,1,No,walled,new,57.14285714,57823.47143,4,2.052816881,1.216478463,4.281948534,1.625917502,-17.764543498260828,31.033004467944785
413.1,medium density,single_storey,2,No,walled,new,57.14285714,57534.03571,5,2.075757365,1.235820968,4.292461661,1.608723747,-17.82252735596125,31.08778298916883
503.14,medium density,single_storey,3,No,walled,new,35.71428571,51894.8,4,2.132873263,1.326907436,4.408813716,1.51022497,-17.82002712245084,31.042356982836072
405.06,medium density,single_storey,1,No,walled,new,57.14285714,57055.37143,4,2.132192797,1.319875437,4.395430776,1.518239079,-17.793384007337544,31.01060857174427
420.94,medium density,single_storey,2,No,walled,new,35.71428571,48905.06429,3,2.131893802,1.308356036,4.372024665,1.532432529,-17.77961660974143,31.0998763079368
410.89,medium density,single_storey,2,No,walled,new,35.71428571,48508.12143,4,2.338598462,1.599513931,4.712070732,0.042249062,-17.84772499553309,30.999657352510916
405.34,medium density,single_storey,2,No,walled,new,57.14285714,56988.17857,4,2.341646166,1.593152766,4.697114892,0.053270563,-17.757153467035987,31.07277680121662
417.64,medium density,single_storey,3,No,walled,new,57.14285714,57679.11429,4,2.363704823,1.615452809,4.716711597,0.036654598,-17.84858449069282,31.06080627114532
